order_id,customer_id,order_date,product_id,quantity,unit_price,total_amount,order_status,payment_date
68843,4361,2025-09-06,266,5,226.97,1134.85,Pending,
68844,6304,2024-02-09,413,3,369.66,1108.98,Pending,
68845,5210,2023-05-12,467,5,223.02,1115.1,Cancelled,
68846,4207,2023-02-24,222,2,12.74,25.48,Completed,2023-02-26
68847,4694,2024-07-19,339,3,213.24,639.72,Completed,2024-07-21
68848,4595,2024-10-21,253,4,278.71,1114.84,Cancelled,
68849,7226,2024-01-16,375,4,482.36,1929.44,Completed,2024-01-18
68850,5436,2025-04-06,469,2,305.18,610.36,Completed,2025-04-07
68851,9710,2023-01-05,397,1,178.84,178.84,Cancelled,
68852,2776,2025-11-13,244,2,423.39,846.78,Completed,2025-11-16
68853,3037,2025-08-14,146,3,108.19,324.57,Cancelled,
68854,9645,2024-05-03,232,4,435.52,1742.08,Cancelled,
68855,8249,2025-11-02,64,4,307.64,1230.56,Cancelled,
68856,7590,2023-04-11,331,3,222.11,666.33,Cancelled,
68857,4764,2023-04-20,434,1,394.66,394.66,Cancelled,
68858,320,2025-03-28,139,4,106.82,427.28,Cancelled,
68859,5346,2023-05-26,374,2,365.45,730.9,Completed,2023-05-29
68860,967,2025-11-05,203,2,441.53,883.06,Cancelled,
68861,1220,2023-09-20,208,1,217.4,217.4,Completed,2023-09-23
68862,9455,2025-09-10,105,3,256.2,768.6,Completed,2025-09-13
68863,76,2025-11-13,400,4,447.84,1791.36,Cancelled,
68864,5080,2023-01-16,172,5,60.25,301.25,Cancelled,
68865,4302,2024-12-13,19,2,194.77,389.54,Completed,2024-12-16
68866,2492,2024-07-30,243,1,16.07,16.07,Pending,
68867,8570,2025-05-16,45,1,428.19,428.19,Cancelled,
68868,3543,2025-08-28,325,1,169.26,169.26,Completed,2025-08-30
68869,2557,2023-02-19,445,5,47.05,235.25,Pending,
68870,9557,2025-04-28,168,3,33.32,99.96,Pending,
68871,9385,2024-09-01,302,1,180.92,180.92,Completed,2024-09-03
68872,1867,2023-10-21,181,3,106.11,318.33,Cancelled,
68873,6795,2025-07-27,263,2,260.88,521.76,Completed,
68874,5928,2025-09-09,415,3,171.37,514.11,Cancelled,
68875,4839,2024-01-11,231,4,471.06,1884.24,Cancelled,
68876,4410,2025-11-25,340,4,187.5,750.0,Completed,2025-11-26
68877,7887,2023-11-29,62,1,222.35,222.35,Cancelled,
68878,2794,2024-03-29,438,5,308.62,1543.1,Completed,2024-03-29
68879,7365,2024-12-08,443,2,114.88,229.76,Pending,
68880,4923,2024-10-27,182,5,238.48,1192.4,Cancelled,
68881,7510,2024-02-24,411,2,470.15,940.3,Completed,2024-02-25
68882,7686,2023-08-08,471,2,56.28,112.56,Completed,2023-08-11
68883,9688,2024-09-22,910017,1,330.16,330.16,Completed,2024-09-24
68884,9166,2025-12-17,373,2,258.86,517.72,Completed,2025-12-17
68885,9481,2023-02-25,103,4,484.05,1936.2,Completed,2023-02-27
68886,4159,2024-11-13,159,4,23.82,95.28,Pending,
68887,2212,2023-05-04,447,3,327.85,983.55,Cancelled,
68888,5949,2025-10-05,192,1,201.41,201.41,Cancelled,
68889,7612,2023-01-08,159,1,434.23,434.23,Cancelled,
68890,1603,2023-09-28,423,1,180.03,180.03,Pending,
68891,5487,2025-03-01,445,2,236.38,472.76,Completed,2025-03-02
68892,162,2023-09-20,397,2,268.32,536.64,Pending,
68893,3884,2024-10-04,465,4,121.46,485.84,Completed,2024-10-07
68894,6852,2023-06-30,302,5,213.38,1066.9,Cancelled,
68895,9180,2023-07-26,314,5,77.2,386.0,Pending,
68896,6413,2025-03-15,241,2,41.98,83.96,Completed,2025-03-18
68897,1677,2024-07-23,50,1,287.44,287.44,Completed,2024-07-23
68898,2659,2025-04-03,368,3,201.08,603.24,Cancelled,
68899,2372,2025-11-03,408,5,424.18,2120.9,Cancelled,
68900,443,2024-07-23,42,3,30.85,92.55,Completed,2024-07-24
68901,2354,2023-11-05,147,5,214.37,1071.85,Pending,
68902,4169,2025-06-03,446,1,449.46,449.46,Cancelled,
68903,1804,2025-08-26,430,4,356.27,1425.08,Pending,
68904,314,2023-04-04,43,3,433.82,1301.46,Pending,
68905,3094,2023-09-21,278,3,333.62,1000.86,Cancelled,
68906,6379,2025-03-02,357,5,100.91,504.55,Cancelled,
68907,1687,2025-04-26,399,3,447.43,1342.29,Completed,2025-04-27
68908,6474,2025-06-27,176,5,168.62,843.1,Cancelled,
68909,6948,2025-05-01,260,3,427.11,1281.33,Completed,2025-05-01
68910,7266,2024-06-06,394,1,263.48,263.48,Cancelled,
68911,8806,2025-09-15,269,5,382.5,1912.5,Pending,
68912,8595,2024-01-23,30,3,322.06,966.18,Completed,2024-01-25
68913,6252,2024-02-21,228,5,150.26,751.3,Cancelled,
68914,5658,2025-01-17,52,5,483.91,2419.55,Pending,
68915,4874,2025-01-09,357,2,11.79,23.58,Pending,
68916,2909,2023-01-18,293,3,165.07,495.21,Cancelled,
68917,1309,2024-07-13,60,3,369.37,1108.11,Completed,2024-07-13
68918,4029,2023-11-23,427,1,136.16,136.16,Cancelled,
68919,856,2023-07-01,163,5,366.44,1832.2,Pending,
68920,194,2025-07-09,359,1,15.88,15.88,Pending,
68921,6439,2025-07-21,369,5,339.66,1698.3,Completed,2025-07-21
68922,8012,2025-07-07,331,1,317.4,317.4,Cancelled,
68923,5869,2023-06-03,312,1,252.94,252.94,Pending,
68924,438,2024-07-09,254,5,282.41,1412.05,Cancelled,
68925,3095,2023-07-30,442,4,218.22,872.88,Completed,2023-07-30
68926,9997,2025-11-30,93,5,310.88,1554.4,Pending,
68927,1777,2024-10-25,403,3,191.19,573.57,Completed,2024-10-27
68928,7711,2024-08-27,158,4,36.6,146.4,Cancelled,
68929,5329,2024-10-02,414,5,45.85,229.25,Pending,
68930,82,2023-04-01,129,5,355.12,1775.6,Completed,2023-04-01
68931,62,2024-02-26,306,3,104.67,314.01,Pending,
68932,1353,2024-08-25,83,2,386.76,773.52,Cancelled,
68933,9097,2025-02-19,67,5,304.11,1520.55,Pending,
68934,1042,2025-07-27,173,1,114.62,114.62,Completed,2025-07-29
68935,2421,2023-01-01,34,2,368.77,737.54,Completed,2023-01-02
68936,4356,2025-08-21,373,2,383.76,767.52,Cancelled,
68937,7086,2025-05-07,495,3,423.88,1271.64,Completed,2025-05-08
68938,7731,2023-08-27,488,5,327.65,1638.25,Completed,2023-08-30
68939,8233,2025-08-20,347,1,115.07,115.07,Completed,2025-08-20
68940,9670,2024-10-29,485,4,281.82,1127.28,Completed,2024-10-29
68941,3031,2025-12-20,38,5,67.44,337.2,Completed,2025-12-20
68942,8322,2024-02-07,490,4,412.95,1651.8,Completed,2024-02-08
68943,8793,2024-09-22,322,2,34.14,68.28,Completed,2024-09-25
68944,7390,2025-05-16,157,2,417.2,834.4,Completed,2025-05-17
68945,8910,2025-01-11,213,2,69.52,139.04,Completed,2025-01-14
68946,1285,2023-02-04,424,3,278.88,836.64,Completed,2023-02-04
68947,1895,2024-07-12,191,4,19.17,76.68,Cancelled,
68948,2772,2025-09-05,143,2,153.34,306.68,Pending,
68949,2415,2024-10-27,280,5,84.76,423.8,Cancelled,
68950,3639,2024-01-10,356,5,166.0,830.0,Pending,
68951,8717,2024-10-12,288,4,50.67,202.68,Completed,2024-10-13
68952,7750,2023-04-25,285,4,331.09,1324.36,Cancelled,
68953,7683,2025-07-07,484,4,133.53,534.12,Pending,
68954,2902,2025-04-14,201,1,179.77,179.77,Cancelled,
68955,2318,2025-07-29,372,1,290.78,290.78,Completed,2025-07-29
68956,6961,2025-11-30,235,5,178.9,894.5,Cancelled,
68957,433,2024-05-12,339,1,198.43,198.43,Pending,
68958,1526,2025-03-19,146,1,386.84,386.84,Pending,
68959,322,2025-06-01,4,3,273.99,821.97,Completed,2025-06-03
68960,7240,2023-08-24,458,5,406.89,2034.45,Pending,
68961,7337,2023-10-12,480,3,431.22,1293.66,Pending,
68962,3307,2024-12-05,284,4,106.27,425.08,Completed,2024-12-05
68963,4798,2025-11-27,341,2,251.75,503.5,Pending,
68964,488,2024-10-19,62,3,394.66,1183.98,Completed,2024-10-22
68965,1431,2024-06-14,39,1,481.46,481.46,Completed,2024-06-16
68966,2403,2025-04-16,421,2,19.4,38.8,Pending,
68967,4371,2025-05-30,436,3,91.92,275.76,Cancelled,
68968,5777,2023-01-18,170,4,74.6,298.4,Cancelled,
68969,2915,2023-08-06,2,4,152.78,611.12,Cancelled,
68970,5750,2025-09-23,128,1,473.18,473.18,Cancelled,
68971,3194,2025-12-28,487,5,119.45,597.25,Completed,2025-12-30
68972,5402,2024-05-14,90,2,204.93,409.86,Completed,2024-05-16
68973,428,2025-04-24,136,2,292.86,585.72,Cancelled,
68974,8305,2025-11-13,33,4,21.95,87.8,Completed,2025-11-13
68975,5297,2024-08-29,66,1,177.35,177.35,Completed,
68976,8277,2023-08-27,424,1,325.71,325.71,Cancelled,
68977,9560,2025-08-25,460,2,449.25,898.5,Cancelled,
68978,5421,2023-04-10,217,5,93.64,468.2,Completed,2023-04-10
68979,411,2025-11-15,443,3,21.26,63.78,Cancelled,
68980,298,2023-10-27,273,5,392.96,1964.8,Completed,2023-10-27
68981,5773,2024-03-28,77,2,250.38,500.76,Pending,
68982,757,2025-12-15,215,3,454.27,1362.81,Completed,2025-12-16
68983,1427,2023-02-01,445,4,338.17,1352.68,Cancelled,
68984,402,2023-12-25,118,5,436.32,2181.6,Completed,2023-12-26
68985,4698,2023-12-29,467,5,309.86,1549.3,Completed,2023-12-30
68986,7412,2023-01-23,296,3,346.5,1039.5,Completed,
68987,2184,2024-10-10,355,2,377.37,754.74,Completed,2024-10-13
68988,7555,2025-09-07,73,3,43.65,130.95,Pending,
68989,6063,2024-11-16,133,4,162.19,648.76,Cancelled,
68990,9059,2024-05-27,163,5,261.96,1309.8,Pending,
68991,2906,2024-08-11,263,1,16.68,16.68,Cancelled,
68992,2643,2024-10-01,62,4,325.81,1303.24,Cancelled,
68993,7568,2024-09-15,207,2,497.0,994.0,Pending,
68994,4331,2025-06-11,23,1,69.98,69.98,Cancelled,
68995,1000,2025-12-28,321,1,219.19,219.19,Completed,2025-12-30
68996,4658,2023-08-06,35,4,346.17,1384.68,Completed,2023-08-07
68997,8291,2025-03-25,481,5,391.94,1959.7,Cancelled,
68998,5347,2025-11-02,104,3,344.46,1033.38,Cancelled,
68999,3955,2024-08-08,425,1,165.73,165.73,Completed,2024-08-08
69000,9567,2025-03-15,453,2,207.08,414.16,Completed,2025-03-18
69001,4486,2024-03-14,297,1,447.15,447.15,Cancelled,
69002,2476,2023-07-23,498,5,319.5,1597.5,Completed,2023-07-26
69003,5974,2024-05-04,500,2,304.06,608.12,Pending,
69004,2867,2023-11-20,129,5,438.62,2193.1,Pending,
69005,818,2023-10-24,31,5,328.44,1642.2,Completed,2023-10-25
69006,3451,2025-05-31,6,1,302.31,302.31,Pending,
69007,6541,2024-06-15,118,1,406.42,406.42,Completed,2024-06-17
69008,1220,2023-02-18,149,4,291.79,1167.16,Pending,
69009,9127,2024-09-30,431,4,257.88,1031.52,Cancelled,
69010,8574,2023-02-05,4,4,38.26,153.04,Pending,
69011,1797,2023-07-04,388,1,158.9,158.9,Pending,
69012,200,2023-11-05,257,5,313.09,1565.45,Completed,2023-11-06
69013,7477,2025-10-03,192,3,324.04,972.12,Completed,2025-10-05
69014,3667,2023-10-17,53,1,468.59,468.59,Completed,2023-10-19
69015,3472,2025-06-02,42,5,466.71,2333.55,Cancelled,
69016,9067,2023-02-15,96,3,126.16,378.48,Cancelled,
69017,2605,2024-01-23,56,5,119.28,596.4,Completed,2024-01-25
69018,3944,2025-06-09,61,3,451.94,1355.82,Completed,2025-06-12
69019,4393,2025-04-03,287,5,328.2,1641.0,Cancelled,
69020,1632,2025-02-26,407,3,40.6,121.8,Cancelled,
69021,7019,2023-06-27,60,1,75.3,75.3,Completed,2023-06-29
69022,4218,2023-06-20,202,3,309.34,928.02,Completed,2023-06-20
69023,9653,2025-12-12,481,5,294.72,1473.6,Completed,2025-12-15
69024,3809,2024-08-26,172,3,163.39,490.17,Cancelled,
69025,3900,2025-09-16,349,2,210.76,421.52,Pending,
69026,5572,2024-12-12,381,2,65.04,130.08,Completed,2024-12-13
69027,9871,2025-11-16,32,1,171.64,171.64,Completed,2025-11-19
69028,1277,2025-01-14,305,1,272.33,272.33,Cancelled,
69029,5836,2025-12-09,64,1,92.66,92.66,Cancelled,
69030,3572,2024-08-11,312,2,397.8,795.6,Pending,
69031,8718,2023-04-22,238,1,391.05,391.05,Completed,2023-04-25
69032,232,2023-01-19,67,5,430.42,2152.1,Completed,2023-01-21
69033,4975,2023-08-16,239,2,304.35,608.7,Completed,2023-08-17
69034,5888,2024-03-19,384,1,451.65,451.65,Cancelled,
69035,5837,2024-03-16,178,5,46.62,233.1,Cancelled,
69036,3186,2023-07-13,46,4,434.02,1736.08,Completed,2023-07-15
69037,5603,2023-01-27,403,3,256.38,769.14,Cancelled,
69038,1309,2023-08-28,453,3,280.7,842.1,Completed,2023-08-30
69039,7958,2025-09-18,183,1,36.44,36.44,Cancelled,
69040,690,2023-07-15,344,2,188.16,376.32,Completed,2023-07-15
69041,8727,2023-01-13,499,4,372.52,1490.08,Pending,
69042,3794,2023-10-21,106,3,480.96,1442.88,Completed,2023-10-21
69043,2456,2024-03-01,234,2,219.08,438.16,Cancelled,
69044,1139,2023-12-05,158,5,179.74,898.7,Pending,
69045,4741,2023-10-17,350,4,48.52,194.08,Completed,2023-10-20
69046,8221,2024-05-20,471,3,482.08,1446.24,Completed,2024-05-20
69047,3400,2025-06-28,470,1,10.16,10.16,Completed,2025-07-01
69048,5831,2023-08-26,188,2,393.09,786.18,Cancelled,
69049,480,2023-10-02,455,1,480.65,480.65,Pending,
69050,1130,2024-03-23,491,5,436.64,2183.2,Completed,2024-03-25
69051,337,2023-10-24,218,5,349.54,1747.7,Cancelled,
69052,7214,2024-10-28,157,3,198.68,596.04,Completed,2024-10-31
69053,2777,2025-05-05,328,4,23.9,95.6,Completed,2025-05-07
69054,1583,2023-01-08,148,2,50.46,100.92,Cancelled,
69055,1917,2024-02-28,46,4,230.94,923.76,Pending,
69056,197,2024-04-16,95,2,216.33,432.66,Pending,
69057,4524,2025-03-24,371,4,21.68,86.72,Pending,
69058,1944,2023-02-12,220,1,418.11,418.11,Cancelled,
69059,4385,2025-07-01,351,2,442.61,885.22,Pending,
69060,3431,2025-03-02,300,3,471.56,1414.68,Pending,
69061,7408,2024-06-28,187,5,425.36,2126.8,Cancelled,
69062,7623,2025-04-20,284,3,68.68,206.04,Cancelled,
69063,2848,2024-07-06,450,2,383.77,767.54,Pending,
69064,5539,2025-08-22,410,1,163.03,163.03,Pending,
69065,6993,2023-10-05,241,1,395.27,395.27,Pending,
69066,507,2023-06-15,329,1,85.73,85.73,Pending,
69067,9095,2023-07-14,57,4,218.01,872.04,Completed,2023-07-17
69068,6994,2024-10-05,336,4,379.16,1516.64,Cancelled,
69069,4890,2024-06-26,220,1,376.81,376.81,Pending,
69070,458,2025-05-05,489,4,73.86,295.44,Cancelled,
69071,3238,2024-06-28,318,1,479.09,479.09,Cancelled,
69072,8918,2024-11-11,273,3,179.49,538.47,Pending,
69073,9768,2023-07-05,184,3,169.61,508.83,Completed,2023-07-06
69074,8229,2024-08-06,36,1,352.08,352.08,Pending,
69075,5590,2023-06-07,172,4,17.79,71.16,Completed,2023-06-09
69076,7635,2024-11-06,10,4,495.69,1982.76,Pending,
69077,3342,2023-10-30,479,4,287.33,1149.32,Cancelled,
69078,8146,2025-07-28,10,4,385.24,1540.96,Pending,
69079,2682,2025-09-07,110,3,281.74,845.22,Pending,
69080,3175,2023-11-25,186,5,470.5,2352.5,Pending,
69081,1299,2023-04-19,333,3,253.82,761.46,Completed,2023-04-20
69082,748,2024-07-11,289,3,231.16,693.48,Cancelled,
69083,309,2023-02-11,426,1,457.35,457.35,Completed,2023-02-14
69084,2703,2023-05-24,244,1,491.65,491.65,Completed,2023-05-24
69085,1163,2024-02-12,33,3,483.07,1449.21,Cancelled,
69086,8022,2023-09-10,84,4,18.82,75.28,Cancelled,
69087,5424,2023-12-11,494,3,93.96,281.88,Completed,2023-12-14
69088,639,2024-06-28,393,1,59.61,59.61,Completed,2024-06-28
69089,4141,2024-04-22,83,4,359.05,1436.2,Cancelled,
69090,6130,2023-11-09,74,1,229.6,229.6,Pending,
69091,6237,2023-11-16,136,1,194.39,194.39,Cancelled,
69092,1247,2023-01-24,84,4,489.51,1958.04,Completed,
69093,5637,2023-02-10,105,3,186.17,558.51,Completed,2023-02-12
69094,7241,2024-08-06,57,3,214.93,644.79,Pending,
69095,3107,2024-09-02,148,5,64.09,320.45,Cancelled,
69096,6558,2025-05-22,257,3,488.63,1465.89,Pending,
69097,8228,2025-08-08,212,5,31.54,157.7,Pending,
69098,2957,2024-07-15,352,3,254.8,764.4,Pending,
69099,2714,2023-08-20,171,1,158.55,158.55,Completed,2023-08-20
69100,6046,2025-01-02,406,2,46.49,92.98,Completed,
69101,177,2025-07-19,441,5,360.91,1804.55,Pending,
69102,2228,2025-08-09,345,3,427.77,1283.31,Pending,
69103,4594,2023-11-10,328,1,419.55,419.55,Pending,
69104,7987,2025-01-19,264,5,207.93,1039.65,Pending,
69105,13,2023-09-20,475,4,302.45,1209.8,Cancelled,
69106,8119,2025-05-27,78,3,346.1,1038.3,Pending,
69107,6771,2025-05-30,238,4,400.84,1603.36,Completed,2025-05-30
69108,6532,2023-12-03,455,2,396.78,793.56,Cancelled,
69109,8617,2025-01-04,472,5,490.74,2453.7,Pending,
69110,3914,2024-07-29,235,1,349.71,349.71,Completed,2024-07-31
69111,8765,2023-06-25,210,4,249.21,996.84,Pending,
69112,937,2024-01-13,28,2,447.21,894.42,Completed,2024-01-14
69113,9395,2025-03-14,324,4,166.02,664.08,Completed,2025-03-15
69114,2540,2023-12-16,221,4,358.8,1435.2,Pending,
69115,4516,2024-04-23,277,5,324.81,1624.05,Cancelled,
69116,904,2023-05-12,373,4,349.48,1397.92,Pending,
69117,7214,2025-05-22,201,5,482.54,2412.7,Cancelled,
69118,3989,2025-04-30,117,5,497.28,2486.4,Completed,2025-05-01
69119,2198,2023-04-12,339,1,363.65,363.65,Pending,
69120,3947,2024-10-02,181,5,389.79,1948.95,Pending,
69121,7681,2025-10-03,447,3,396.78,1190.34,Completed,2025-10-04
69122,462,2023-11-17,295,4,333.09,1332.36,Cancelled,
69123,898,2024-10-09,422,3,51.03,153.09,Completed,2024-10-10
69124,7527,2023-05-12,500,5,262.41,1312.05,Cancelled,
69125,6725,2024-07-02,166,4,121.49,485.96,Cancelled,
69126,619,2024-09-06,250,4,284.63,1138.52,Cancelled,
69127,4215,2025-01-16,302,3,247.53,742.59,Pending,
69128,681,2024-01-28,461,2,146.14,292.28,Completed,2024-01-30
69129,9692,2023-11-03,79,1,111.38,111.38,Cancelled,
69130,8783,2023-07-08,445,5,142.42,712.1,Pending,
69131,3479,2025-09-22,153,1,277.9,277.9,Pending,
69132,3396,2023-06-15,190,3,178.07,534.21,Completed,2023-06-16
69133,7303,2023-12-12,234,2,300.5,601.0,Pending,
69134,574,2024-02-27,295,5,97.51,487.55,Pending,
69135,1927,2025-08-09,423,2,331.94,663.88,Pending,
69136,4213,2025-03-17,479,3,207.18,621.54,Completed,2025-03-19
69137,4024,2024-02-25,131,1,265.47,265.47,Cancelled,
69138,7336,2025-06-13,309,2,148.5,297.0,Completed,2025-06-16
69139,1162,2024-10-04,82,3,269.11,807.33,Cancelled,
69140,3414,2024-08-30,459,4,184.51,738.04,Pending,
69141,4236,2024-05-19,472,1,112.61,112.61,Cancelled,
69142,837,2024-09-03,448,3,289.57,868.71,Pending,
69143,35,2025-07-13,253,5,367.09,1835.45,Pending,
69144,3001,2025-11-22,61,4,118.32,473.28,Cancelled,
69145,5308,2025-07-23,8,2,329.45,658.9,Cancelled,
69146,1728,2025-03-27,188,5,188.1,940.5,Completed,2025-03-28
69147,5501,2023-09-21,243,3,244.85,734.55,Pending,
69148,4280,2024-08-24,358,1,325.69,325.69,Completed,2024-08-24
69149,1057,2023-05-10,465,3,467.04,1401.12,Cancelled,
69150,1272,2024-06-24,358,1,19.41,19.41,Completed,2024-06-26
69151,5776,2025-05-06,176,5,249.12,1245.6,Pending,
69152,7886,2025-06-27,111,5,441.29,2206.45,Cancelled,
69153,6360,2024-02-09,202,3,257.24,771.72,Pending,
69154,9498,2025-08-31,194,5,430.94,2154.7,Cancelled,
69155,1091,2024-12-29,124,5,120.75,603.75,Cancelled,
69156,6154,2023-02-01,65,5,351.99,1759.95,Cancelled,
69157,2948,2024-05-14,376,4,18.92,75.68,Completed,2024-05-15
69158,1209,2023-02-06,415,2,348.99,697.98,Completed,2023-02-07
69159,9459,2025-02-03,105,2,393.9,787.8,Completed,2025-02-06
69160,67,2024-09-17,266,1,464.5,464.5,Cancelled,
69161,5813,2024-04-15,295,3,444.32,1332.96,Cancelled,
69162,5724,2025-01-11,396,1,275.95,275.95,Cancelled,
69163,3119,2024-08-23,94,5,202.86,1014.3,Completed,2024-08-25
69164,2702,2024-01-06,135,3,300.62,901.86,Cancelled,
69165,4811,2023-12-24,367,5,322.02,1610.1,Cancelled,
69166,4568,2023-05-25,16,5,197.52,987.6,Cancelled,
69167,6243,2024-11-20,79,2,497.0,994.0,Pending,
69168,35,2024-08-15,289,3,158.57,475.71,Completed,2024-08-16
69169,8344,2023-03-29,335,2,419.82,839.64,Cancelled,
69170,7282,2025-02-04,242,3,99.16,297.48,Completed,2025-02-06
69171,8299,2024-01-17,351,4,390.82,1563.28,Pending,
69172,6266,2025-09-21,111,1,160.42,160.42,Pending,
69173,633,2025-05-04,289,1,470.45,470.45,Cancelled,
69174,9242,2023-08-16,232,5,172.61,863.05,Cancelled,
69175,9169,2023-07-07,473,4,430.29,1721.16,Pending,
69176,4103,2025-12-14,396,4,498.06,1992.24,Pending,
69177,6521,2023-03-15,320,3,430.08,1290.24,Completed,2023-03-15
69178,1378,2023-08-17,453,1,412.18,412.18,Completed,2023-08-17
69179,846,2023-09-21,12,4,274.75,1099.0,Pending,
69180,2402,2023-04-15,107,2,307.72,615.44,Cancelled,
69181,3434,2025-08-14,105,3,290.55,871.65,Pending,
69182,1914,2024-02-14,122,4,89.17,356.68,Completed,2024-02-15
69183,4399,2023-12-17,93,1,73.57,73.57,Pending,
69184,875,2025-01-24,231,3,57.81,173.43,Completed,2025-01-27
69185,4345,2024-01-31,469,4,276.18,1104.72,Completed,2024-01-31
69186,7905,2023-06-11,179,2,369.09,738.18,Cancelled,
69187,7738,2025-08-07,291,1,15.7,15.7,Cancelled,
69188,9493,2025-04-19,42,4,67.78,271.12,Pending,
69189,6205,2024-12-29,307,2,85.51,171.02,Pending,
69190,7614,2025-06-22,266,4,13.4,53.6,Pending,
69191,9161,2023-03-11,216,3,351.26,1053.78,Cancelled,
69192,9146,2024-09-18,416,5,333.77,1668.85,Pending,
69193,2764,2023-01-02,294,4,162.31,649.24,Pending,
69194,4337,2025-04-13,65,1,22.5,22.5,Cancelled,
69195,7916,2024-03-07,313,5,416.9,2084.5,Pending,
69196,2179,2025-11-21,283,3,268.92,806.76,Completed,2025-11-23
69197,8759,2024-01-18,473,5,317.16,1585.8,Pending,
69198,6954,2025-06-15,87,4,306.64,1226.56,Completed,2025-06-17
69199,3386,2023-05-15,187,4,394.93,1579.72,Pending,
69200,9519,2025-09-09,87,4,449.8,1799.2,Cancelled,
69201,9198,2025-05-02,101,5,486.26,2431.3,Completed,2025-05-02
69202,1247,2023-12-02,297,1,266.73,266.73,Pending,
69203,9658,2024-10-19,223,3,124.61,373.83,Pending,
69204,8194,2024-02-29,115,4,152.64,610.56,Completed,2024-02-29
69205,1376,2024-03-27,198,1,355.8,355.8,Cancelled,
69206,6538,2024-09-19,495,5,159.75,798.75,Pending,
69207,5617,2023-12-16,38,2,446.5,893.0,Cancelled,
69208,6698,2024-09-17,70,4,457.53,1830.12,Pending,
69209,1012,2023-10-03,19,3,239.71,719.13,Pending,
69210,9299,2025-09-09,300,3,61.1,183.3,Pending,
69211,433,2024-04-01,163,2,453.71,907.42,Completed,2024-04-02
69212,2773,2023-04-26,481,2,45.05,90.1,Cancelled,
69213,495,2025-11-27,59,4,283.0,1132.0,Completed,2025-11-30
69214,5940,2025-05-15,146,1,155.93,155.93,Completed,2025-05-15
69215,5786,2024-06-22,380,4,493.44,1973.76,Pending,
69216,233,2024-06-18,115,4,495.73,1982.92,Cancelled,
69217,7287,2023-07-12,103,4,306.53,1226.12,Completed,2023-07-14
69218,9423,2024-03-16,77,3,76.04,228.12,Pending,
69219,8771,2023-05-24,376,5,127.0,635.0,Completed,2023-05-27
69220,2097,2025-04-29,443,3,347.27,1041.81,Pending,
69221,3663,2023-08-11,30,1,478.8,478.8,Cancelled,
69222,3608,2025-06-30,285,3,183.61,550.83,Pending,
69223,7299,2024-02-29,371,2,365.5,731.0,Pending,
69224,2926,2025-10-09,10,2,86.83,173.66,Cancelled,
69225,3702,2023-01-19,329,3,303.22,909.66,Pending,
69226,6224,2024-01-06,498,1,321.55,321.55,Cancelled,
69227,7037,2025-06-22,305,2,472.6,945.2,Completed,2025-06-24
69228,5450,2023-06-16,147,1,166.11,166.11,Completed,2023-06-16
69229,9400,2023-02-21,380,1,141.79,141.79,Completed,2023-02-21
69230,4134,2024-12-24,486,1,295.62,295.62,Completed,2024-12-25
69231,2535,2024-05-10,299,4,224.37,897.48,Cancelled,
69232,3821,2023-07-31,323,4,78.59,314.36,Completed,2023-08-01
69233,6312,2024-10-05,355,2,402.76,805.52,Completed,2024-10-06
69234,8496,2024-09-27,151,4,154.1,616.4,Cancelled,
69235,3591,2024-12-08,114,5,176.91,884.55,Completed,2024-12-11
69236,2719,2024-04-20,252,3,497.78,1493.34,Completed,2024-04-21
69237,7229,2024-03-31,216,2,499.33,998.66,Cancelled,
69238,8803,2025-04-16,373,5,269.95,1349.75,Cancelled,
69239,908,2025-02-23,76,3,467.89,1403.67,Pending,
69240,1141,2024-12-02,416,3,141.86,425.58,Completed,2024-12-03
69241,4011,2024-09-25,171,5,471.22,2356.1,Cancelled,
69242,2231,2025-01-04,434,3,48.86,146.58,Pending,
69243,2060,2023-06-23,195,2,258.29,516.58,Pending,
69244,375,2023-01-24,83,2,54.12,108.24,Completed,
69245,960,2025-11-27,5,3,12.63,37.89,Completed,2025-11-27
69246,3053,2025-12-31,201,4,295.32,1181.28,Completed,2025-12-31
69247,8052,2025-06-26,280,2,362.23,724.46,Cancelled,
69248,8307,2023-05-03,385,4,288.18,1152.72,Completed,2023-05-06
69249,9116,2024-02-29,2,1,423.66,423.66,Cancelled,
69250,6445,2024-04-24,478,2,22.18,44.36,Completed,2024-04-27
69251,114,2025-02-16,188,5,148.98,744.9,Pending,
69252,2510,2025-10-20,460,5,364.48,1822.4,Cancelled,
69253,3003,2023-02-23,71,1,412.36,412.36,Pending,
69254,7753,2023-02-12,268,2,468.89,937.78,Pending,
69255,1859,2024-05-28,322,5,449.09,2245.45,Cancelled,
69256,4268,2024-09-20,74,4,16.65,66.6,Pending,
69257,9481,2024-07-26,469,3,482.27,1446.81,Pending,
69258,3577,2023-03-11,448,4,188.74,754.96,Pending,
69259,4240,2025-10-27,160,1,260.11,260.11,Pending,
69260,4402,2024-04-25,199,1,464.09,464.09,Completed,2024-04-26
69261,9780,2025-11-30,268,5,81.9,409.5,Cancelled,
69262,558,2023-03-16,50,1,19.85,19.85,Completed,2023-03-18
69263,5287,2023-06-23,237,5,196.04,980.2,Completed,2023-06-26
69264,343,2025-10-21,456,1,492.28,492.28,Completed,2025-10-24
69265,1168,2025-08-07,128,1,253.3,253.3,Cancelled,
